Mach,Alpha,CD,CD Power-Off,CD Power-On,CA Power-Off,CA Power-On,CL,CN,CN Potential,CN Viscous,CNalpha (0 to 4 deg) (per rad),CP,CP (0 to 4 deg),Reynolds Number
1.35,2,0.6922441891417942824500439944,0.716600002074472,0.576162256470628,0.693088353338912,0.552565004707896,0.666091820224079,0.6857938278541991223257799017,0.6412960938088517223257799017,0.0444977340453474,20.918204745203142372898269422,59.700774580280896189085774015,58.328210025373328267261871863,57228240
1.36,2,0.6897321730261258462137277607,0.714050565442562,0.573612819838719,0.690573273919714,0.550049925288699,0.665151859253334,0.6847654654269523432321852334,0.6402677313816049432321852334,0.0444977340453474,20.888744331757607572898269423,59.680600671821013208087786392,58.307328463478989580487885361,57652150
1.37,2,0.6872426441971121636249068127,0.711523870129658,0.571086124525814,0.688080709209522,0.547557360578506,0.664217994548218,0.6837439892122410984959445019,0.6392462551668936984959445019,0.0444977340453474,20.859481193769630872898269421,59.660586154015245208080436532,58.286607570624221792046009069,58076060
1.38,2,0.6847753541219816566753304905,0.709019668713743,0.5685819231099,0.685610410372486,0.545087061741471,0.663290270939094,0.6827294353782170637014196687,0.6382317013328696637014196687,0.0444977340453474,20.830416367380434172898269422,59.640734218632319590923332088,58.266050437562288516536594268,58499980
1.39,2,0.6823300560362909646535963466,0.706537691936391,0.566099946332548,0.683162130343245,0.54263878171223,0.66236805721226,0.6817211636987109548725595545,0.6372234296533635548725595545,0.0444977340453474,20.801531511461300572898269421,59.621030930864581249642127305,58.245642793758449095845236754,58923890
1.40,2,0.6799065041139879753937452383,0.704077693008069,0.563639947404226,0.680735622995971,0.540212274364956,0.661451338657805,0.6807191508599430005865497443,0.6362214168145956005865497443,0.0444977340453474,20.772825958121637372898269422,59.601471495239890174469035575,58.225380114880735037571032665,59347800
1.41,2,0.6775044783615967776231266174,0.701639443319864,0.561201697716022,0.678330668068915,0.5378073194379,0.660539880088963,0.6797231538400813777731797823,0.6352254197947339777731797823,0.0444977340453474,20.744292745298798072898269422,59.582039882511684367895556804,58.205246915085946775604436728,59771710
1.42,2,0.6751237879177512674802169178,0.699222738145527,0.558784992541683,0.675947074467963,0.535423725836947,0.659633294467969,0.6787327786922894185367533415,0.6342350446469420185367533415,0.0444977340453474,20.715920587247235872898269423,59.562742757497658838162755865,58.185248723982580349662552581,60195630
1.43,2,0.6727641968292263930080123564,0.696827329731151,0.556389584127308,0.673584605952154,0.533061257321139,0.658731256230823,0.6777476914044069491885542594,0.6332499573590595491885542594,0.0444977340453474,20.687699915223408772898269422,59.543572026429729589111403153,58.165377326377479716217744932,60619540
1.44,2,0.6704255210212731122300803418,0.694453037962588,0.554015292358745,0.671243078222268,0.530719729591253,0.657833888439267,0.6767680086773155149963843620,0.6322702746319681149963843620,0.0444977340453474,20.653596561022313096254036495,59.524509330554687557590970091,58.151761200859985883996242119,61043460
1.45,2,0.6681075710062457300223033631,0.692099645050425,0.551661899446581,0.668922301559587,0.528398952928571,0.656940390565281,0.6757929228699148734163545221,0.6312951888245674734163545221,0.0444977340453474,20.616287521336381606380295973,59.505572803953990285844584254,58.141681135680195118277453828,61467370
1.46,2,0.6658101436431430376405704588,0.68976696355723,0.549329217953388,0.666622072575386,0.526098723944371,0.656051222944351,0.6748228874957955650396087229,0.6303251534504481650396087229,0.0444977340453474,20.579123165906302192549578253,59.486733096498844233191421292,58.131716409759712433629789131,61891280
1.47,2,0.6635330802813655984025119784,0.68745480991794,0.547017064314097,0.664342232425598,0.523818883794583,0.655165680432332,0.6738571914340387323629021767,0.6293594573886913323629021767,0.0444977340453474,20.542083122618416502675837731,59.468001485598886280545337522,58.121876331697577015132022575,62315190
1.48,2,0.6612762198204371101578830607,0.685163035608596,0.544725290004752,0.662082619813292,0.521559271182276,0.654284131614824,0.6728961978623001091527755148,0.6283984638169527091527755148,0.0444977340453474,20.505177795746153712802097208,59.449364555834300889544632954,58.112149044310969051883947821,62739110
1.49,2,0.6590393734749303880684343938,0.68289142784033,0.542453682236488,0.659843045722823,0.519319697091808,0.653405899015015,0.6719392222902435678540168837,0.6274414882448961678540168837,0.0444977340453474,20.468387576085825022928356686,59.430817989272785804757713434,58.102529266370731795998428539,63163020
1.50,2,0.6568223911471623925944889805,0.680639848894282,0.540202103290439,0.657623359873471,0.517100011242456,0.652531344980656,0.6709866220385697846031801209,0.6264888879932223846031801209,0.0444977340453474,20.431722700121471133054616165,59.412380493961273746651555946,58.093035325717437169937081474,63586930
1.51,2,0.6546251054743968578379359467,0.678408106955726,0.537970361351883,0.655423394698407,0.514900046067392,0.651659778067749,0.6700376993902511051687410101,0.6255399653449037051687410101,0.0444977340453474,20.395163179732602543180875643,59.394016046197886605591390955,58.083632109890614532118008103,64010840
1.52,2,0.6524473832633730235627000050,0.676196070006697,0.535758324402854,0.653243016841947,0.512719668210932,0.650791238911309,0.6690924903481898118906924976,0.6245947563028424118906924976,0.0444977340453474,20.358710046326394753307135121,59.375738848533069571063924209,58.074333113798456640169730066,64434760
1.53,2,0.6502890737277018744466832924,0.674003586952235,0.533565841348392,0.651082075333823,0.510558726702808,0.649925726575765,0.6681509887042461844815531929,0.6236532546588987844815531929,0.0444977340453474,20.322363122052745463433394599,59.357546767504826891398829723,58.065136387740502647339157698,64858670
1.54,2,0.6481500409174626809344664855,0.671830509278732,0.531392763674888,0.64894043405833,0.508417085427314,0.649062888407559,0.6672128368366383127836636921,0.6227151027912909127836636921,0.0444977340453474,20.286112161802271973559654077,59.339424925180845257847833769,58.056027334006513953723991675,65282580
1.55,2,0.6460301467665477238921914857,0.669676711751229,0.529238966147385,0.646817954780993,0.506294606149977,0.64820309907702,0.6662784048168197906627228914,0.6217806707714723906627228914,0.0444977340453474,20.249967767341178883685913555,59.321384779065360866353961525,58.047017482590288159374036849,65706490
1.56,2,0.6439292400283487683125347721,0.667542019427454,0.52710427382361,0.644714486070765,0.504191137439749,0.647345687953994,0.6653470163177690832763209767,0.6208492822724216832763209767,0.0444977340453474,20.213910563327513893812173033,59.303406905249836298396925661,58.038087369566794041941894597,66130410
1.57,2,0.6418472345004754959747528364,0.665426345420356,0.524988599816513,0.642629941620135,0.50210659298912,0.64649063994912,0.6644186532270019724274279002,0.6199209191816545724274279002,0.0444977340453474,20.177940030876811579981455312,59.285505475929624340923591977,58.029250394645283879141820676,66554320
1.58,2,0.6397839708545843314384390205,0.663329530882825,0.522891785278982,0.640564161906465,0.50004081327545,0.645637977191477,0.6634933321164348029002367631,0.6189955980710874029002367631,0.0444977340453474,20.14205664473953309010771479,59.267662935292571860973583377,58.020490099292328069029031743,66978240
1.59,2,0.6377393307609789008071218303,0.661251457600884,0.520813711997042,0.638517028455761,0.497993679824746,0.644787709194959,0.6625710583685560515219915928,0.6180733243232086515219915928,0.0444977340453474,20.106260559112600600233974268,59.249894218807424604624068765,58.011820652324897727900272303,67402150
1.60,2,0.6357132010045162337326726569,0.659192012866577,0.518754267262734,0.636488427914818,0.495965079283803,0.643939856415615,0.6616518484935031427082082616,0.6171541144481557427082082616,0.0444977340453474,20.070552246976610910360233746,59.2321820258340138628813633,58.003225819522681266988239034,67826060
1.61,2,0.6337054942375265190611365116,0.657151083813711,0.516713338209868,0.63447827282945,0.493954924198434,0.643093692675367,0.6607349728165930563217439395,0.6162372387712456563217439395,0.0444977340453474,20.034910804691672396529516024,59.21453053626980899025483309,57.99470833351841394994749633,68249980
1.62,2,0.6317160633748549963698780760,0.655128536947924,0.514690791344081,0.632486415935136,0.491963067304121,0.642249614870433,0.6598208233333783421240316411,0.6153230892880309421240316411,0.0444977340453474,19.999347462103188206655775503,59.19692810949094469190712025,57.986257954654974953103903533,68673890
1.63,2,0.6297448247949157562814084895,0.653124287447437,0.512686541843594,0.630512773508318,0.489989424877303,0.641407593013297,0.6589093671143734353152005333,0.6144116330690260353152005333,0.0444977340453474,19.963861275850886140739012181,59.17939686643199950394178444,57.977895600231206359322212008,69097800
1.64,2,0.6277916766450966438611241745,0.651138223692599,0.510700478088756,0.628557243572179,0.488033894941164,0.64056735274934,0.6580003260766196048418862798,0.6135025920312722048418862798,0.0444977340453474,19.928444279444792650865271659,59.161907890035328920903290997,57.969593524888212799264589997,69521710
1.65,2,0.6258565068605021603064911569,0.649170231183172,0.508732485579328,0.626619713925165,0.486096365294149,0.639728830211359,0.6570936323958197868566247831,0.6125958983504723868566247831,0.0444977340453474,19.893094529861936960991531137,59.14446691845973437384436257,57.96135710305023435050697003,69945620
1.66,2,0.6239392187705121327674120388,0.647220213101112,0.506782467497269,0.624700087778768,0.484176739147753,0.63889202624298,0.6561892835361844060238361806,0.6116915494908370060238361806,0.0444977340453474,19.857811954457298871117790615,59.127080940052064158375788339,57.953193014685287112759052562,70369540
1.67,2,0.6220397360620480361061860690,0.645288095452806,0.504850349848963,0.622798288726851,0.482274940095836,0.638057011263534,0.6552873472918059593850673104,0.6107896132464585593850673104,0.0444977340453474,19.822598495388566381244050093,59.109749800871217795770907321,57.945101304980913231463770954,70793450
1.68,2,0.6201579500019225403640342374,0.643373755839645,0.502936010235802,0.62091420790363,0.480390859272614,0.63722339964388,0.6543874339968107135657435746,0.6098896999514633135657435746,0.0444977340453474,19.787442989550732567413332371,59.092458957788221994096178506,57.937067618583393856941794152,71217360
1.69,2,0.6182937622087476811701552292,0.641477095668996,0.501039350065153,0.619047746807744,0.478524398176729,0.636391190489653,0.6534895393165435210031599284,0.6089918052711961210031599284,0.0444977340453474,19.75234531276510327753959185,59.07520732143635200627689151,57.9290909863435977627925906,71641280
1.70,2,0.6164471251085878959837877330,0.639598068280829,0.499160322676986,0.617198857807244,0.476675509176229,0.635560412464448,0.6525936902687276408170539821,0.6080959562233802408170539821,0.0444977340453474,19.717306239032421587665851327,59.058010331336354096481050133,57.921186161859328228217594545,72065190
1.71,2,0.6146179198816007478954819326,0.637736554532859,0.497298808929016,0.615367421937391,0.474844073306376,0.634731062560496,0.6516998796894198002524212440,0.6072021456440724002524212440,0.0444977340453474,19.682325563120830397792110805,59.04084322418349156420716089,57.913329730683479469225159476,72489100
1.72,2,0.6128060635438792997600990588,0.63589245891514,0.495454713311297,0.613553356113083,0.473030007482068,0.633902786427093,0.6508077501105275070255556239,0.6063100160651801070255556239,0.0444977340453474,19.647393044323824507918370285,59.023715664020464683336632667,57.905530339245841889138899068,72913020
1.73,2,0.6110115080331723192732064013,0.634065746296705,0.493628000692862,0.611756612213458,0.471233263582443,0.633075956886113,0.6499176729007605548768587642,0.6054199388554131548768587642,0.0444977340453474,19.612519321571261118044629763,59.006632543588010951090218681,57.897793315340847004405673696,73336930
1.74,2,0.6092341327004385657763928061,0.632256295641605,0.491818550037762,0.609977069442349,0.469453720811334,0.632250569179585,0.6490296390809508868898213607,0.6045319050356034868898213607,0.0444977340453474,19.577704137628894980256934841,58.989592888273710697744480319,57.89011779435372008400571384,73760840
1.75,2,0.6074739123021140092282607217,0.630464056896858,0.490026311293015,0.608214702525408,0.467691353894393,0.63142591418147,0.6481429382102172596947761116,0.6036452041648698596947761116,0.0444977340453474,19.54292713986473899038319432,58.972577144346311236356975388,57.882484137639359819531414707,74184750
1.76,2,0.6057307529088140362733930962,0.628688948983361,0.488251203379518,0.606469417418707,0.465946068787692,0.630602364797326,0.6472579401373330329686745757,0.6027602060919856329686745757,0.0444977340453474,19.508198923665650300509453797,58.955598326708540500938376378,57.87490537822578321958593097,74608660
1.77,2,0.6040045843514992180693425579,0.626930913447792,0.486493167843949,0.604741143867638,0.464217795236623,0.629780260198012,0.6463749817865512329270600849,0.6018772477412038329270600849,0.0444977340453474,19.473529141200485910635713276,58.938661138435276312809582396,57.867386598061455881509879767,75032580
1.78,2,0.6022953462211540599949047362,0.625189866117093,0.48475212051325,0.60302982138952,0.462506472758505,0.628958923035685,0.6454933832850554838769358562,0.6009956492397080838769358562,0.0444977340453474,19.438898315547753820761972754,58.921746341626046769907034706,57.859908505892563361274965882,75456490
1.79,2,0.6006029480139829406203882112,0.623465715968014,0.483027970364171,0.601335359370191,0.460812010739176,0.628138343177231,0.6446131313292372673940415249,0.6001153972838898673940415249,0.0444977340453474,19.404306065587143830888232232,58.904868859951612287596833327,57.852485357276547644868976979,75880400
1.80,2,0.5989273606062378061605724430,0.621758446658344,0.481320701054501,0.599657728650388,0.459134380019373,0.627318888163996,0.6437345926662128558401422007,0.5992368586208654558401422007,0.0444977340453474,19.369762897849611441014491709,58.888018098875068758919121352,57.845107723163822158226562356,76304310
1.81,2,0.5972684949403525381989156088,0.620067955025962,0.47963020942212,0.597996840063942,0.457473491432927,0.626500158760753,0.6428573647036507715858336339,0.5983596306583033715858336339,0.0444977340453474,19.335257278914441975097728387,58.87120312675221222099904224,57.83778369203282969984102461,76728220
1.82,2,0.5956263152943449548164851601,0.618394208540455,0.477956462936613,0.59635265784531,0.455829309214296,0.625682248233753,0.6419815395156927233665352028,0.5974838054703453233665352028,0.0444977340453474,19.300791846511467885223987866,58.854416637174492215283068251,57.830506533956720958525606829,77152140
1.83,2,0.5940007497483909069801858495,0.616737132043825,0.476299386439983,0.594725109986965,0.45420176135595,0.624865067622286,0.6411070255728449619509782353,0.5966092915274975619509782353,0.0444977340453474,19.266363978513857095350247344,58.837648861033086403598546175,57.823266878889810572482193603,77576060
1.84,2,0.5923917388926404832680087763,0.615096681271715,0.474658935667872,0.593114137006608,0.452590788375593,0.624049053749374,0.6402342578872249524491004682,0.5957365238418775524491004682,0.0444977340453474,19.231986137100793505476506822,58.820906509550232385223294778,57.816071850827984196703469765,77999970
1.85,2,0.5907992526428878787422219463,0.613472798688629,0.473035053084785,0.591519708783348,0.450996360152332,0.62323342208927,0.6393624504030371450931083958,0.5948647163576897450931083958,0.0444977340453474,19.1976358034325037156027663,58.804199847254203571452431261,57.808930141433876877269439693,78423880
1.86,2,0.5892232117989873241703722637,0.611865406846882,0.471427661243039,0.589941746020456,0.449418397389441,0.622418226975789,0.6384916547181122688458803132,0.5939939206727648688458803132,0.0444977340453474,19.163314455677954125729025778,58.78750565478776980184716028,57.801819769787478353666107858,78847790
1.87,2,0.5876635762695912128632229487,0.610274478222994,0.469836732619151,0.588380208577696,0.447856859946681,0.62160383040616,0.6376222316486059234351812683,0.5931244976032585234351812683,0.0444977340453474,19.129032430458564087941330858,58.77083739081361897179776832,57.794754191484524111525144227,79271700
1.88,2,0.5861202965446656293580186403,0.608699962568033,0.46826221696419,0.586835046884658,0.446311698253643,0.620790213815364,0.6367541608871449604717357412,0.5922564268417975604717357412,0.0444977340453474,19.094789146011003698067590336,58.75420169144818444452346301,57.787739797176714466401581709,79695620
1.89,2,0.5845933324506628199689625016,0.607141808075954,0.466704062472112,0.585306220718804,0.444782872087789,0.619977046197222,0.6358871098211871970071362475,0.5913893757758397970071362475,0.0444977340453474,19.060575073687804208193849813,58.73757748264212219664417635,57.780756057103750070429171191,80119540
1.90,2,0.5830826292125112866588572966,0.605599971242213,0.465162225638369,0.583793675238268,0.443270326607252,0.619164653167402,0.6350214023497556230794805869,0.5905236683044082230794805869,0.0444977340453474,19.026399492512468488320109292,58.720984966468229871694208645,57.773822825291445097873767442,80543450
1.91,2,0.5815881603079480640912109653,0.604074401665669,0.463636656061826,0.582297383888442,0.441774035257427,0.618352352314089,0.6341563547177688656374409411,0.5896586206724214656374409411,0.0444977340453474,18.99224281434480488844636877,58.704405032608289500918703291,57.766920944430339598600897776,80967360
1.92,2,0.5801098607027750934725000810,0.602565059092223,0.46212731348838,0.580817281555823,0.440293932924808,0.617540856654032,0.6332926781027776246615797309,0.5887949440574302246615797309,0.0444977340453474,18.958125412920883188572628248,58.687840907781864320779973845,57.760054590645995862807549723,81391270
1.93,2,0.5786476994334011160325652768,0.60107189948892,0.460634153885077,0.57935333723906,0.438829988608045,0.616729793552051,0.6324299985598720526833256847,0.5879322645145246526833256847,0.0444977340453474,18.924036575508151058698887726,58.671301844117088070981342521,57.753232171931027905267732143,81815180
1.94,2,0.5772016339039415768251603620,0.599594868472167,0.459157122868324,0.577905508290324,0.437382159659309,0.615918827684224,0.6315679790714416499444521238,0.5870702450260942499444521238,0.0444977340453474,18.889966647263256888825147205,58.654781839465223528424858024,57.746447570494125140605317332,82239100
1.95,2,0.5757716237159280491891345479,0.598133950453171,0.457696204849329,0.576473754261884,0.435950405630869,0.615108671623466,0.6307073312322790281886996498,0.5862095971869316281886996498,0.0444977340453474,18.855936013875370748951406682,58.638276524777841673394598746,57.73969767205619422615642233,82663020
1.96,2,0.5743576445775292020404425093,0.596689095837373,0.45625135023353,0.575058050832284,0.434534702201269,0.614298602067278,0.6298473304496784105332215639,0.5853495964043310105332215639,0.0444977340453474,18.82192391729253914907766616,58.621789579673486188734148834,57.732985093287465818569701874,83086930
1.97,2,0.5729596584683486088783210851,0.595260279170589,0.454822533566746,0.573658359934765,0.43313501130375,0.613488980857039,0.6289883374562537613414000512,0.5844906034109063613414000512,0.0444977340453474,18.787940691742918529203925638,58.605318633388008425726949047,57.726308145409674046632873082,83510840
1.98,2,0.5715776304526274680958617611,0.593847465830388,0.45304944071137,0.572274646590964,0.43139079883845,0.612692400033751,0.6281303618402216628584248678,0.5836326277948742628584248678,0.0444977340453474,18.753986611908680499330185116,58.588863149851757335882112047,57.719666412273711504293337736,83934750
1.99,2,0.5702115218221353985855365469,0.592450605298805,0.451292300664612,0.570906872045447,0.429662525171433,0.611895942201183,0.6272730658849779543557085018,0.5827753318396305543557085018,0.0444977340453474,18.720052002921780109456444595,58.572425551714680152271524717,57.713061860203947639380331211,84358660
2.00,2,0.5688613078086236202390544621,0.591069671817356,0.449551087667988,0.569555011499763,0.427950165504249,0.611099580300456,0.6264164216491694243901177007,0.5819186876038220243901177007,0.0444977340453474,18.686136064321396585625726873,58.555989209539573451820367358,57.70647858378863958387859111,84782580
2.01,2,0.5676477063637485292927428230,0.589825468318205,0.447946604653661,0.568339930116298,0.426374584999284,0.610299422581878,0.6255607557153860099315526909,0.5810630216700386099315526909,0.0444977340453474,18.652248152009591495751986352,58.539574843247052032905891115,57.69993699330595837278211331,85206490
2.02,2,0.5664438532235680073434437896,0.588591055867184,0.446351912687464,0.567134608925196,0.424808764686682,0.609499978092052,0.6247061442785277287587213622,0.5802084102331803287587213622,0.0444977340453474,18.618390448809446235878245829,58.523175532283425060894274911,57.693430630044011695060421304,85630400
2.03,2,0.5652620503649106952405543573,0.587378717523048,0.444779294828154,0.565951364905057,0.423265021545044,0.608700060500097,0.6238518304029618842689763432,0.5793540963576144842689763432,0.0444977340453474,18.584541270112402516004505307,58.506786333938135238548117288,57.686953868990777430299437259,86054310
2.04,2,0.5641021575219711311295483677,0.586188337507311,0.443228635297241,0.564790057619026,0.421743215137513,0.607900378380573,0.6229985181909918474936431845,0.5785007841456444474936431845,0.0444977340453474,18.550720786963624636130764786,58.490410932406309714015386081,57.680511243694793613161912501,86478220
2.05,2,0.5629640083318303110429771232,0.585019738800867,0.441699757075622,0.563650520501313,0.4202431788983,0.607100635297154,0.6221459052089973514552818434,0.5776481711636499514552818434,0.0444977340453474,18.516920335278100516257024263,58.474051532791906307243803306,57.674104588570269085446783205,86902140
2.06,2,0.5617622684319884285480251404,0.583787765467653,0.440107504227232,0.562447315127562,0.418679474403049,0.606310411989355,0.6213005944608548498720277910,0.5768028604155074498720277910,0.0444977340453474,18.483329077182944816383283742,58.45780494547405322149503038,57.667835315713415042930122716,87326050
2.07,2,0.5596889923325652319741210957,0.581685632913768,0.437645092158171,0.560371510750573,0.41624317090456,0.605605286185366,0.6205099612585695102732746208,0.5760122272132221102732746208,0.0444977340453474,18.45130421539366331650954322,58.44247230982912085245818913,57.662532594492277321461229382,87749960
2.08,2,0.5576310150097917546595169450,0.579597957723419,0.435197137452647,0.558311023806481,0.413822184838968,0.604875263850525,0.6196949512464368063483202832,0.5751972172010894063483202832,0.0444977340453474,18.418581009443258356635802698,58.426686122928119333256602406,57.656782791802233144592515206,88173870
2.09,2,0.5555880922805113857360343955,0.577524528769618,0.432763428983672,0.556265609814359,0.411416271725347,0.604121304384121,0.6188565158710795859961657373,0.5743587818257321859961657373,0.0444977340453474,18.385186716269690516762062177,58.410466269628108995861518367,57.650606693642826096641888668,88597780
2.10,2,0.5535600243099261079960838936,0.575465198615966,0.430343819314844,0.554235068695719,0.409025231485207,0.603344918750727,0.6179961600311779412199834185,0.5734984259858305412199834185,0.0444977340453474,18.351164448044441836888321654,58.393826605351688559544125615,57.644019906035074080283895537,89021700
2.11,2,0.5515465578716247197120873929,0.573419760476164,0.427938101659866,0.552219146915349,0.406648810583336,0.60254745008951,0.6171152188309553845693615036,0.5726174847856079845693615036,0.0444977340453474,18.316552452686106673057603933,58.376786312604247389970499604,57.637042928741309964925680109,89445620
2.12,2,0.5495474819741607746901902253,0.571388044925114,0.425546106593642,0.550217633224507,0.404286797770996,0.601730099760292,0.6162148869855478211308138930,0.5717171529402004211308138930,0.0444977340453474,18.281384956262203229226886212,58.359369806360172741971671407,57.629701120766296315275648206,89869530
2.13,2,0.5475626026457796579457146839,0.569369900688069,0.42316768284142,0.548230333414899,0.401938998839887,0.600894100608953,0.6152963913104066157020504702,0.5707986572650592157020504702,0.0444977340453474,18.24569710444654814935314569,58.341594730379452668220237237,57.622013319719858160299659306,90293450
2.14,2,0.5455916965823429529948578612,0.567365126444186,0.420802629082363,0.546257023910074,0.399605190213563,0.600040093855237,0.6143603656086645447276756244,0.5698626315633171447276756244,0.0444977340453474,18.209507054361402239479405168,58.32346880065115191378307597,57.613988075712133642188991089,90717360
2.15,2,0.5436345764183090098741817663,0.565373603251566,0.418450826374568,0.544297517116008,0.397285184297997,0.59917004871327,0.6134087737438453567262778801,0.5689110396984979567262778801,0.0444977340453474,18.172871066552490739605664646,58.305030114291387276227664565,57.60566476767803637863286537,91141270
2.16,2,0.5416910294418076903365919433,0.563395124543341,0.416112068151167,0.542351600061434,0.394978768121923,0.598284152298444,0.6124417955082730707453967352,0.5679440614629256707453967352,0.0444977340453474,18.135794291690491219731924124,58.286263440527936298302417325,57.597029206812836171485518473,91565180
2.17,2,0.5397608937728785319049120637,0.561429576016166,0.413786240108816,0.540419110668989,0.392685779607978,0.597383775508706,0.6114607969756538020601443527,0.5669630629303064020601443527,0.0444977340453474,18.098315864904335779858183603,58.267197253110283416440355211,57.58811074806937120701187454,91989100
2.18,2,0.5378439564497539204180876355,0.559476774029547,0.411473158607021,0.538499835717204,0.390406005534692,0.596469769154183,0.6104666220288617955364131183,0.5659688879835143955364131183,0.0444977340453474,18.06045996165757321998444308,58.247851309671278304062590757,57.578929732928331374565079127,92413010
2.19,2,0.5359400648474311649077262482,0.557536591687107,0.409172696749407,0.536593622394958,0.388139293090948,0.595542878003338,0.6094600105540474525415889885,0.5649622765087000525415889885,0.0444977340453474,18.022247778127072630110702558,58.228220356579339449276998819,57.569482157007974981827485595,92836920
2.20,2,0.5340490251583028488309927147,0.555608863203089,0.406884688750214,0.534700276658302,0.385885448232792,0.594603914651987,0.6084417688661769990180222686,0.5639440348208295990180222686,0.0444977340453474,17.983702413535095500236962037,58.208346685480230326736651059,57.559810121306108897356290763,93260830
2.21,2,0.5321706955165489555510474581,0.553693481017079,0.404609027049028,0.532819656468416,0.383644328921406,0.593653868911782,0.6074128824201311318585221031,0.5629151483747837318585221031,0.0444977340453474,17.944852099084424080363221515,58.188214563150474497300213182,57.549899679038342394293770311,93684740
2.22,2,0.5303048657059271673213319913,0.551790258086192,0.402345524602967,0.530951551352709,0.3814157246842,0.592693415395556,0.6063740188900846580448396905,0.5618762848447372580448396905,0.0444977340453474,17.905715962231211530489480993,58.16784133034298134646641177,57.539768571140476062360514566,94108660
2.23,2,0.5284514138983571847137967279,0.549899092117589,0.400094079119187,0.529095839334535,0.379199513544525,0.591723119902846,0.6053257401609350969352600284,0.5608280061155876969352600284,0.0444977340453474,17.866310099792057850615740471,58.14725745589144936750102388,57.529447174094617161726680765,94532570
2.24,2,0.5266101684788433832522170220,0.548019834778572,0.397854542264996,0.52725234858962,0.376995523678111,0.590743658143628,0.6042687163542982937817584776,0.5597709823089508937817584776,0.0444977340453474,17.826653709337137250741999949,58.1264422330218226804929094,57.518916302783170489002263369,94956490
2.25,2,0.5247809704190490952110772244,0.546152347795264,0.395626775766512,0.5254209198957,0.374803595862691,0.589755632780436,0.6032035449398942827400394116,0.5587058108945468827400394116,0.0444977340453474,17.786763907113107816911282228,58.105427177680678523546173725,57.508207365901826343710842081,95380400
2.26,2,0.5229636933092206697956566468,0.544296551135896,0.393410699591968,0.52360142668887,0.372623603534361,0.588760378528452,0.6021315570267639739878392601,0.5576338229814165739878392601,0.0444977340453474,17.746678826585056127037541706,58.084227106384739383498714201,57.497336262958931082520177055,95804310
2.27,2,0.5211581674048303198676243556,0.542452259332988,0.391206128273886,0.521793699017604,0.370455376741596,0.587757454035477,0.6010523050588458886000967213,0.5565545710134984886000967213,0.0444977340453474,17.706385646216258737163801184,58.062824113246510413557454864,57.486285366637662829633415674,96228220
2.28,2,0.5193642508023404778139363380,0.540619367032823,0.389012956458544,0.519997594805319,0.36829877340781,0.586747913386684,0.5999668388024023040039910729,0.5554691047570549040039910729,0.0444977340453474,17.665914439594867507290060662,58.041251020398961385874592003,57.475087775578666960908724268,96652140
2.29,2,0.5175818339730797892997437876,0.538797773307209,0.386831083217756,0.518213004389779,0.366153683870771,0.585732008606588,0.5988754066060772883202256603,0.5543776725607298883202256603,0.0444977340453474,17.62527232138545888741632014,58.019510588570075542239231196,57.463746605624419889071741073,97076050
2.30,2,0.5158107294805186852946522807,0.536987326202539,0.38466035659791,0.516439740105882,0.364019920465374,0.584710765614256,0.5977790284608710878438109167,0.5532812944155236878438109167,0.0444977340453474,17.584488512177760597542579618,57.997604741995127293518894103,57.452264837277392636262208248,97499960
2.31,2,0.5140508539533274849658830318,0.535187938645174,0.38250068952537,0.514677718480631,0.361897399718623,0.583684082757868,0.5966775997380626190049709741,0.5521798656927152190049709741,0.0444977340453474,17.543560014579705667668839097,57.975545570347924658033433848,57.44065431917553454589118845,97923870
2.32,2,0.5123020656175498911150061708,0.533399504303338,0.380351975668359,0.512926797567181,0.359785979683674,0.582652982397222,0.5955721384637296507931360016,0.5510744044183822507931360016,0.0444977340453474,17.502515992890139307795098575,57.953350352266550531152985274,57.428932953950206157716182561,98347780
2.33,2,0.5105642106902192804113178112,0.531621868285978,0.378214060135824,0.511186823395034,0.357685506390027,0.581617440858668,0.5944626155730239463540585970,0.5499648815276765463540585970,0.0444977340453474,17.461355614462493437921358052,57.931001903092127182680822485,57.417084123313608672168204695,98771700
2.34,2,0.5088371962842055878911399620,0.529854959644743,0.376086871979414,0.509457702963788,0.355595886837281,0.580578091253615,0.5933496613156180204823111084,0.5488519272702706204823111084,0.0444977340453474,17.420096934619905358047617531,57.90853397323767913337424215,57.405141427699819477218754254,99195610
2.35,2,0.5071209026144202470177952876,0.528098667172495,0.373970299991989,0.507739316342281,0.353517001094273,0.579535185498843,0.5922335235737569892798286269,0.5477357895284095892798286269,0.0444977340453474,17.378747054665605758173877009,57.885934819665003046750975635,57.393093771878467493666904322,99619520
2.36,2,0.5054151959022183735751770017,0.526352871778641,0.37186422508296,0.50603152958873,0.351448715219223,0.57848915121475,0.5911146255511449106261138667,0.5466168915057975106261138667,0.0444977340453474,17.337318098492653048300136487,57.863218825853313420260133791,57.38095568368352496565251131,100043400
2.37,2,0.5037199562011313326095840479,0.524617475596966,0.36976854938611,0.504334222610396,0.34939090911939,0.57744062698193,0.5899936020238848605891719912,0.5454958679785374605891719912,0.0444977340453474,17.295828251096868238426395966,57.840397000138235245833468288,57.368738561599589974242917721,100467300
