Mach,CD Power-On
7.66,0.137398340975332
7.67,0.13722707650393
7.68,0.137056257032725
7.69,0.136885897231708
7.7,0.136715959484022
7.71,0.13654649307357
7.72,0.136377455775851
7.73,0.136208858427341
7.74,0.136040718805631
7.75,0.13587299343419
7.76,0.135705718724627
7.77,0.135538876891412
7.78,0.135372464332266
7.79,0.135206486064079
7.8,0.135040950129147
7.81,0.134875827137238
7.82,0.134711130687949
7.83,0.13454686304119
7.84,0.134383027782823
7.85,0.134219612785507
7.86,0.134056607365
7.87,0.133894029550567
7.88,0.133731882763296
7.89,0.133570135038828
7.9,0.133408801458123
7.91,0.133247888384883
7.92,0.133087388130956
7.93,0.132927294285979
7.94,0.132767613328201
7.95,0.13260833888895
7.96,0.132449467454068
7.97,0.132291008400702
7.98,0.132132938267362
7.99,0.131975284861693
8.0,0.131818017671241
8.01,0.131661161703383
8.02,0.131504694897016
8.03,0.131348638024251
8.04,0.131192969054978
8.05,0.131037675957492
8.06,0.130882802273702
8.07,0.130728303218125
8.08,0.130574196761148
8.09,0.130420480608231
8.1,0.130267145825716
8.11,0.130114201778592
8.12,0.129961636187624
8.13,0.129809450081282
8.14,0.129657655649416
8.15,0.129506232283174
8.16,0.129355202092495
8.17,0.129204528941227
8.18,0.129054235123753
8.19,0.128904332557913
8.2,0.128754785314271
8.21,0.128605612707945
8.22,0.128456822420851
8.23,0.128308398358265
8.24,0.128160327137359
8.25,0.128012640978183
8.26,0.127865311922612
8.27,0.127718341285583
8.28,0.127571736577202
8.29,0.127425494553659
8.3,0.127279614643485
8.31,0.127134098875286
8.32,0.126988938647624
8.33,0.126844131395155
8.34,0.126699676715799
8.35,0.12655558846594
8.36,0.126411836064757
8.37,0.126268444324109
8.38,0.12612540006385
8.39,0.125982712738502
8.4,0.125840368983769
8.41,0.125698373818712
8.42,0.125556731101979
8.43,0.125415415618757
8.44,0.125274461446244
8.45,0.125133828308873
8.46,0.124993553226406
8.47,0.124853369716149
8.48,0.124713057658218
8.49,0.124573095051312
8.5,0.124433473228959
8.51,0.124294190037983
8.52,0.124155236543681
8.53,0.124016627795716
8.54,0.123878362941031
8.55,0.123740428952599
8.56,0.123602812828572
8.57,0.123465551751668
8.58,0.123328599600292
8.59,0.123192006510669
8.6,0.123055724054515
8.61,0.122919766833417
8.62,0.122784139179853
8.63,0.122648850917357
8.64,0.122513865951727
8.65,0.12237922174638
8.66,0.122244900177733
8.67,0.122110892728972
8.68,0.121977202080854
8.69,0.121843834907893
8.7,0.121710800696777
