Mach,CD Power-Off
2.66,0.415556444602006
2.67,0.414156523499551
2.68,0.412764223314084
2.69,0.411379472960986
2.7,0.410002231987007
2.71,0.408632434309036
2.72,0.407270028802222
2.73,0.405914970588838
2.74,0.404567197436462
2.75,0.403226666820987
2.76,0.401893317211353
2.77,0.400567101843065
2.78,0.399247979616894
2.79,0.397935901734
2.8,0.396630806553709
2.81,0.395332658375451
2.82,0.394041393040002
2.83,0.392756980706496
2.84,0.391479368223091
2.85,0.390208528772991
2.86,0.388944378245154
2.87,0.387686912751115
2.88,0.386436051275126
2.89,0.385191774463902
2.9,0.383954034348011
2.91,0.382722788010507
2.92,0.381497981567809
2.93,0.380279583046946
2.94,0.379067565050264
2.95,0.377861863841109
2.96,0.376662440652666
2.97,0.375469268380266
2.98,0.3742822989817
2.99,0.373101490280485
3.0,0.371926814907874
3.01,0.370940277499607
3.02,0.369957815352665
3.03,0.368979397047656
3.04,0.368004995724728
3.05,0.367034624988017
3.06,0.366068250035981
3.07,0.365105867398157
3.08,0.364147457808612
3.09,0.363193000256458
3.1,0.362242496398093
3.11,0.361295920805541
3.12,0.360353256127156
3.13,0.359414510085427
3.14,0.358479642052733
3.15,0.357548651982051
3.16,0.356621511478733
3.17,0.355698217823293
3.18,0.35477875741648
3.19,0.35386311197281
3.2,0.352951263076955
3.21,0.352043212675622
3.22,0.35113892870703
3.23,0.350238395494219
3.24,0.349341612194348
3.25,0.348448549297267
3.26,0.347559215996863
3.27,0.346673575590159
3.28,0.345791607678395
3.29,0.344913332231203
3.3,0.344038700713646
3.31,0.343167716213913
3.32,0.342300350951495
3.33,0.341436591272598
3.34,0.340576448015384
3.35,0.339719885738874
3.36,0.338866882276716
3.37,0.33801743514457
3.38,0.337171522941811
3.39,0.33632914626339
3.4,0.335490273859237
3.41,0.334654892896229
3.42,0.333822994517138
3.43,0.332994557507791
3.44,0.332169585039588
3.45,0.331348034729161
3.46,0.330529916354267
3.47,0.329715195886116
3.48,0.328903868084684
3.49,0.328095924838333
3.5,0.32729133983564
3.51,0.326490097610118
3.52,0.325692199466678
3.53,0.324897613020156
3.54,0.324106332756783
3.55,0.323318335751319
3.56,0.322533620690436
3.57,0.321752161644815
3.58,0.32097394946577
3.59,0.320198958317553
3.6,0.319427196637269
3.61,0.318658628368318
3.62,0.317893246976175
3.63,0.317131031547806
3.64,0.316371976121104
3.65,0.315616064254967
3.66,0.314863270928493
3.67,0.314113604050992
3.68,0.313367027176278
3.69,0.312623535359068
3.7,0.311883099052777
3.71,0.311145726057532
3.72,0.310411401410611
3.73,0.309680081234688
3.74,0.308951784991498
3.75,0.308226469441858
3.76,0.307504141653958
3.77,0.306784776746502
3.78,0.306068356429636
3.79,0.305354886438901
3.8,0.30464432651737
3.81,0.303936675725004
3.82,0.303231916888174
3.83,0.302530039479385
3.84,0.301831022115049
3.85,0.301134845488609
3.86,0.300441501301571
3.87,0.299750979178616
3.88,0.299063258210106
3.89,0.298378335038902
3.9,0.297696177867661
3.91,0.297016777720407
3.92,0.296340129318413
3.93,0.295666216694657
3.94,0.294995007217757
3.95,0.294326506091211
3.96,0.293660683601296
3.97,0.292997541363692
3.98,0.292337063572674
3.99,0.291679221750787
4.0,0.291024005766891
4.01,0.2903714197422
4.02,0.289721426474136
4.03,0.289074022566708
4.04,0.288429186564786
4.05,0.287786910008086
4.06,0.287147169740623
4.07,0.286509957321561
4.08,0.285875264372296
4.09,0.285243058237197
4.1,0.284613343338624
4.11,0.283986097851247
4.12,0.28336131314082
4.13,0.282738973460101
4.14,0.282119046614393
4.15,0.281501540774123
4.16,0.280886424259017
4.17,0.28027370675925
4.18,0.279663344711004
4.19,0.279055335140221
4.2,0.278449675989607
4.21,0.277846335211887
4.22,0.27724531767162
4.23,0.27664658784171
4.24,0.276050153808984
4.25,0.275455981228768
4.26,0.274864066378192
4.27,0.274274391243805
4.28,0.273686937549419
4.29,0.273101700038346
4.3,0.272518673259267
4.31,0.271937811142336
4.32,0.271359137030956
4.33,0.27078260055174
4.34,0.270208221653163
4.35,0.269635966699672
4.36,0.269065827028969
4.37,0.268497796200393
4.38,0.267931843742999
4.39,0.267367958927524
4.4,0.266806138928469
4.41,0.266246360525549
4.42,0.265688616831383
4.43,0.265132876066688
4.44,0.264579144044958
4.45,0.264027405703803
4.46,0.263477641919727
4.47,0.262929835133634
4.48,0.262383983622211
4.49,0.261840054914718
4.5,0.261298050628009
4.51,0.260757950139025
4.52,0.260219750729512
4.53,0.259683415199911
4.54,0.259148947764982
4.55,0.258616327643454
4.56,0.258085552289734
4.57,0.25755659031409
4.58,0.25702944766216
4.59,0.256504092041707
4.6,0.255980519319912
4.61,0.255458723941896
4.62,0.254938674286136
4.63,0.25442036574889
4.64,0.253903787536728
4.65,0.253388924165482
4.66,0.252875750876307
4.67,0.25236427961444
4.68,0.251854469738455
4.69,0.251346325730382
4.7,0.25083982968771
4.71,0.250334956721825
4.72,0.249831709053423
4.73,0.249330068623637
4.74,0.248830014849731
4.75,0.248331552328973
4.76,0.24783463908417
4.77,0.247339292132945
4.78,0.246845469327177
4.79,0.246353186291502
4.8,0.245862408169314
4.81,0.245373124117171
4.82,0.244885329305034
4.83,0.244399016217467
4.84,0.2439141534593
4.85,0.243430733442769
4.86,0.242948741499172
4.87,0.242468183175685
4.88,0.241989031029129
4.89,0.241511252922114
4.9,0.241034872678391
4.91,0.240559848681447
4.92,0.240086178949658
4.93,0.239613850025165
4.94,0.239142844861464
4.95,0.238673164514643
4.96,0.238204778573598
4.97,0.237737678736506
4.98,0.237271862201661
4.99,0.236807293211434
5.0,0.236343985095044
5.01,0.235881900007742
5.02,0.235421043920051
5.03,0.234961398736535
5.04,0.234502951311463
5.05,0.234045693011125
5.06,0.233589599667907
5.07,0.233134661766124
5.08,0.232680877230851
5.09,0.232228215901138
5.1,0.231776673008656
5.11,0.231326248616523
5.12,0.230876908541365
5.13,0.230428648615598
5.14,0.229981471138234
5.15,0.229535335181168
5.16,0.229090244707787
5.17,0.228646187921669
5.18,0.228203147338918
5.19,0.227761103752982
5.2,0.227320071297814
5.21,0.226880001221405
5.22,0.226440901726791
5.23,0.226002755502715
5.24,0.225565556167039
5.25,0.225129272828612
5.26,0.224693921291013
5.27,0.224259458311265
5.28,0.223825906029064
5.29,0.223393214525697
5.3,0.222961402871082
5.31,0.222530427267281
5.32,0.222100308430574
5.33,0.221671007381027
5.34,0.221242538458401
5.35,0.220814857714558
5.36,0.220387971021454
5.37,0.219961864565122
5.38,0.219536532030919
5.39,0.219111935741522
5.4,0.218688096006417
5.41,0.218264978480164
5.42,0.217842583018134
5.43,0.217420886563546
5.44,0.216999888794934
5.45,0.216579565058301
5.46,0.216159912710185
5.47,0.215740911300871
5.48,0.21532256103211
5.49,0.214904834289175
5.5,0.2144877311356
5.51,0.214071231908684
5.52,0.213655322539348
5.53,0.213240002930838
5.54,0.21282525676004
5.55,0.212411053300063
5.56,0.211997416096918
5.57,0.211584294713413
5.58,0.211171703064052
5.59,0.21075961388986
5.6,0.210348024527284
5.61,0.209936923608744
5.62,0.209526292240129
5.63,0.209116130018115
5.64,0.208706403496892
5.65,0.208297119772629
5.66,0.207888261557544
5.67,0.207479819507057
5.68,0.207071770091595
5.69,0.20666412715311
5.7,0.206256836373174
5.71,0.205849932338952
5.72,0.205443367883371
5.73,0.205037149676736
5.74,0.204631264896208
5.75,0.204225689841263
5.76,0.203820425621916
5.77,0.203415457841558
5.78,0.203010764445328
5.79,0.202606348470475
5.8,0.202202180071655
5.81,0.201798279517945
5.82,0.201394600890436
5.83,0.200991143284221
5.84,0.200587898198437
5.85,0.200184848060946
5.86,0.199781990988057
5.87,0.199379316630274
5.88,0.198976795342266
5.89,0.198574437387775
5.9,0.198172209946151
5.91,0.197770113309118
5.92,0.197368140980531
5.93,0.196966267351852
5.94,0.19656448838729
5.95,0.196162801708834
5.96,0.195761178240978
5.97,0.195359623992147
5.98,0.194958096613462
5.99,0.194556626960519
6.0,0.194155174684808
6.01,0.193782154939487
6.02,0.193441965314322
6.03,0.193102492417969
6.04,0.192763722757386
6.05,0.1924256747111
6.06,0.192088334615085
6.07,0.191751687362773
6.08,0.191415746218688
6.09,0.191080506091452
6.1,0.190745963477329
6.11,0.190412116698435
6.12,0.190078952280304
6.13,0.189746488013182
6.14,0.189414701547877
6.15,0.189083600144103
6.16,0.188753181818887
6.17,0.188423433064442
6.18,0.188094371917893
6.19,0.187765975445305
6.2,0.187438251942784
6.21,0.187111198593309
6.22,0.186784802832918
6.23,0.186459071874025
6.24,0.186134004043603
6.25,0.185809586142343
6.26,0.185485836083534
6.27,0.185162731453663
6.28,0.184840279852619
6.29,0.184518468990621
6.3,0.184197316385145
6.31,0.183876789243988
6.32,0.183556916054371
6.33,0.183237671921647
6.34,0.182919068748234
6.35,0.182601091764129
6.36,0.182283748869871
6.37,0.181967037441924
6.38,0.181650946011549
6.39,0.181335481459567
6.4,0.181020642332678
6.41,0.18070640553669
6.42,0.180392809124412
6.43,0.180079810537268
6.44,0.179767428349503
6.45,0.179455649517262
6.46,0.179144492529876
6.47,0.178833924466841
6.48,0.178523973029445
6.49,0.178214606926949
6.5,0.177905841476774
6.51,0.177597678601377
6.52,0.177290113740023
6.53,0.176983124641942
6.54,0.176676739951743
6.55,0.176370936843172
6.56,0.176065723483773
6.57,0.175761077754995
6.58,0.175457027646433
6.59,0.175153550572798
6.6,0.174850644930202
6.61,0.174548318437378
6.62,0.174246569220039
6.63,0.173945374732675
6.64,0.173644763585397
6.65,0.173344702787572
6.66,0.173045221345464
6.67,0.172746284871376
6.68,0.172447925300653
6.69,0.172150107892455
6.7,0.171852851773996
6.71,0.171556144199745
6.72,0.171259993561233
6.73,0.170964387881357
6.74,0.170669334720982
6.75,0.170374822690768
6.76,0.170080849641018
6.77,0.169787423728456
6.78,0.16949453265107
6.79,0.169202174851554
6.8,0.168910358309602
6.81,0.168619070855362
6.82,0.168328320948957
6.83,0.168038096598739
6.84,0.167748393959417
6.85,0.167459214813676
6.86,0.167170565692981
6.87,0.166882444381623
6.88,0.166594839280786
6.89,0.166307738548109
6.9,0.166021160092934
6.91,0.165735102439042
6.92,0.16544955366572
6.93,0.165164511608989
6.94,0.16487997491494
6.95,0.16459595158523
6.96,0.164312429782172
6.97,0.16402940777192
6.98,0.163746883979159
6.99,0.163464866292147
7.0,0.16319725438941
7.01,0.162959034960297
7.02,0.162721534022902
7.03,0.162484724943034
7.04,0.162248627350638
7.05,0.1620132379638
7.06,0.161778531769737
7.07,0.161544530222622
7.08,0.161311206661217
7.09,0.161078590958998
7.1,0.160846648264475
7.11,0.160615396800618
7.12,0.160384814764164
7.13,0.16015491732427
7.14,0.159925694094013
7.15,0.159697140554814
7.16,0.159469264864156
7.17,0.159242045157833
7.18,0.159015498535678
7.19,0.158789609453871
7.2,0.1585643800188
7.21,0.158339813725099
7.22,0.158115890248913
7.23,0.15789262651884
7.24,0.157669999028055
7.25,0.157448026515067
7.26,0.157226696989515
7.27,0.157006005902142
7.28,0.156785961692431
7.29,0.156566540791478
7.3,0.15634775325184
7.31,0.156129604550157
7.32,0.155912083051275
7.33,0.155695185314994
7.34,0.155478901832425
7.35,0.155263255890271
7.36,0.155048207468664
7.37,0.154833794967259
7.38,0.154619983901757
7.39,0.154406784074919
7.4,0.154194201316751
7.41,0.153982214833644
7.42,0.153770840467289
7.43,0.153560066652503
7.44,0.153349881729252
7.45,0.153140304347423
7.46,0.152931317963347
7.47,0.152722926235043
7.48,0.152515120832469
7.49,0.152307904025932
7.5,0.152101272197634
7.51,0.151895222729697
7.52,0.151689753816056
7.53,0.151484862750118
7.54,0.151280547740256
7.55,0.151076805889056
7.56,0.150873645817212
7.57,0.15067104443837
7.58,0.150469010577247
7.59,0.150267542184258
7.6,0.150066636968838
7.61,0.149866303293636
7.62,0.149666506110229
7.63,0.14946728785953
7.64,0.149268611917704
7.65,0.1490704887342
7.66,0.148872916895499
7.67,0.148675891481159
7.68,0.148479413640164
7.69,0.148283481109796
7.7,0.148088088051484
7.71,0.147893236463307
7.72,0.147698923266997
7.73,0.147505143955349
7.74,0.147311900361952
7.75,0.147119177709883
7.76,0.14692699690135
7.77,0.146735332892362
7.78,0.146544204596072
7.79,0.14635360057784
7.8,0.146163509858872
7.81,0.145973937619028
7.82,0.145784895986838
7.83,0.145596358654755
7.84,0.145408336261971
7.85,0.145220827209188
7.86,0.145033828773879
7.87,0.144847328113047
7.88,0.144661345441837
7.89,0.144475868322896
7.9,0.14429088338739
7.91,0.144106409805742
7.92,0.143922426117605
7.93,0.143738939702699
7.94,0.143555948749285
7.95,0.143373452973573
7.96,0.143191450674237
7.97,0.143009937184964
7.98,0.14282890144362
7.99,0.142648364515589
8.0,0.142468300963108
8.01,0.142288721960425
8.02,0.142109624301943
8.03,0.141931007209883
8.04,0.141752867591373
8.05,0.141575194472623
8.06,0.141398006572571
8.07,0.141221281227203
8.08,0.141045026653166
8.09,0.140869243272077
8.1,0.140693926647289
8.11,0.140519066186958
8.12,0.140344679699422
8.13,0.140170747285057
8.14,0.139997276055503
8.15,0.139824263228823
8.16,0.139651710023573
8.17,0.139479601364312
8.18,0.139307957481549
8.19,0.139136758704633
8.2,0.138966009176863
8.21,0.13879569994008
8.22,0.138625848733168
8.23,0.138456445812696
8.24,0.138287476633625
8.25,0.138118950256543
8.26,0.137950867733882
8.27,0.1377832136552
8.28,0.137615999768555
8.29,0.137449222662673
8.3,0.137282879918877
8.31,0.137116974102665
8.32,0.136951488338052
8.33,0.136786434182826
8.34,0.136621820249426
8.35,0.136457625339786
8.36,0.136293845260486
8.37,0.136130491094206
8.38,0.13596756147812
8.39,0.135805051828823
8.4,0.135642954766612
8.41,0.135481285817947
8.42,0.135320024010613
8.43,0.135159180646126
8.44,0.134998740691773
8.45,0.134838712920579
8.46,0.134679099376222
8.47,0.134519006008427
8.48,0.134357670665345
8.49,0.134196764544836
8.5,0.134036262843854
8.51,0.13387619802307
8.52,0.133716535762115
8.53,0.133557295110734
8.54,0.133398465620864
8.55,0.133240045891994
8.56,0.133082032861453
8.57,0.132924438223652
8.58,0.132767237647087
8.59,0.132610451058316
8.6,0.132454066696791
8.61,0.132298084531516
8.62,0.132142501115685
8.63,0.131987328504732
8.64,0.131832540742734
8.65,0.131678160746043
8.66,0.131524173374338
8.67,0.131370570315531
8.68,0.131217368570317
8.69,0.131064558957025
8.7,0.13091213718884
8.71,0.130760104556572
8.72,0.130608459322435
8.73,0.130457198095058
8.74,0.13030633299045
8.75,0.130155839747821
8.76,0.130005727509117
8.77,0.129855997139821
8.78,0.129706646538895
8.79,0.129557673146579
8.8,0.129409076130592
8.81,0.129260855095489
8.82,0.12911300918504
8.83,0.128965535904065
8.84,0.128818424836448
8.85,0.128671693472825
8.86,0.128525332685767
8.87,0.128379329540324
8.88,0.128233694086148
8.89,0.128088434637854
8.9,0.12794352958321
8.91,0.127798988522597
8.92,0.127654800236842
8.93,0.127510982668096
8.94,0.1273675249905
8.95,0.127224416887613
8.96,0.127081666262368
8.97,0.126939272353114
8.98,0.126797234379698
8.99,0.126655539862071
9.0,0.126514199722577
9.01,0.126373221058812
9.02,0.126232573135838
9.03,0.126092286427973
9.04,0.125952346800122
9.05,0.125812735633013
9.06,0.125673490829264
9.07,0.125534572138484
9.08,0.125395997054155
9.09,0.125257765730448
9.1,0.125119876555215
9.11,0.124982318329642
9.12,0.124845100364652
9.13,0.124708221026113
9.14,0.124571670063983
9.15,0.12443545585931
9.16,0.124299577695535
9.17,0.124164023161699
9.18,0.124028803612314
9.19,0.12389391585946
9.2,0.123759350807016
9.21,0.12362511567874
9.22,0.123491209747621
9.23,0.12335762313496
9.24,0.123224353469965
9.25,0.123091410039733
9.26,0.122958792523482
9.27,0.122826499451903
9.28,0.122694519234954
9.29,0.122562852455115
9.3,0.122431506745562
9.31,0.122300481411283
9.32,0.122169766161292
9.33,0.122039368691511
9.34,0.121909279088728
9.35,0.121779505066338
9.36,0.121650037581556
9.37,0.121520884685479
9.38,0.12139203577011
9.39,0.12126349841378
9.4,0.12113526407759
9.41,0.121007329640356
9.42,0.120879715158046
9.43,0.120752400134471
9.44,0.120625372056544
9.45,0.120498661640665
9.46,0.120372247370151
9.47,0.120246138130021
9.48,0.120120313387329
9.49,0.119994791144133
9.5,0.11986957202954
9.51,0.11974464414048
9.52,0.119620006893347
9.53,0.11949566924334
9.54,0.119371630849693
9.55,0.119247879959191
9.56,0.119124405474634
9.57,0.119001237988265
9.58,0.118878354466646
9.59,0.118755756695974
9.6,0.118633441172088
9.61,0.118511418951585
9.62,0.118389687755953
9.63,0.118268227808749
9.64,0.1181470576756
9.65,0.118026167089411
9.66,0.117905563887691
9.67,0.117785238182519
9.68,0.117665179884238
9.69,0.117545416344588
9.7,0.117425927679832
9.71,0.117306713289557
9.72,0.117187771881024
9.73,0.117069113212116
9.74,0.116950725371767
9.75,0.116832607927716
9.76,0.11671477098148
9.77,0.116597192786426
9.78,0.116479892718457
9.79,0.116362860256587
9.8,0.116246103950352
9.81,0.116129604092577
9.82,0.116013378771463
9.83,0.115897417554162
9.84,0.115781729746996
9.85,0.115666294085489
9.86,0.115551129856265
9.87,0.11543622786151
9.88,0.115321584987128
9.89,0.115207201543436
9.9,0.115093087309653
9.91,0.114979231058892
9.92,0.114865631224982
9.93,0.114752277458391
9.94,0.114639199862374
9.95,0.114526376728956
9.96,0.114413797512829
9.97,0.114301481667644
9.98,0.114189418690008
9.99,0.114077606320274
10.0,0.113966046078787
10.01,0.11394344827549
10.02,0.113915850004996
10.03,0.113888317166929
10.04,0.113860868711919
10.05,0.113833495097133
10.06,0.113806195511964
10.07,0.113778969895488
10.08,0.113751819066458
10.09,0.113724741650647
10.1,0.113697737835876
10.11,0.113670817057338
10.12,0.113643969618293
10.13,0.113617185192247
10.14,0.113590482872265
10.15,0.113563852685084
10.16,0.11353728542112
10.17,0.113510799372082
10.18,0.113484385375545
10.19,0.113458042563973
10.2,0.113431772074768
10.21,0.113405571539987
10.22,0.113379441588636
10.23,0.113353383590618
10.24,0.11332740466144
10.25,0.113301476245172
10.26,0.113275638003641
10.27,0.113249859088934
10.28,0.113224150645091
10.29,0.113198510295779
10.3,0.113172949226805
10.31,0.113147447678996
10.32,0.113122024511756
10.33,0.113096650236201
10.34,0.113071363754202
10.35,0.113046135566415
10.36,0.113020984845602
10.37,0.112995882400792
10.38,0.1129708664853
10.39,0.112945909127905
10.4,0.112921017974447
10.41,0.112896193325253
10.42,0.112871435457341
10.43,0.112846744886762
10.44,0.112822119630209
10.45,0.11279756108897
10.46,0.112773058110887
10.47,0.112748630657104
10.48,0.112724268731836
10.49,0.112699972617495
10.5,0.112675730823994
10.51,0.11265156364446
10.52,0.11262745221238
10.53,0.112603404229737
10.54,0.112579421097978
10.55,0.112555512481391
10.56,0.112531657581138
10.57,0.112507866321045
10.58,0.112484128712994
10.59,0.112460463862346
10.6,0.112436862639716
10.61,0.112413314150589
10.62,0.11238982951945
10.63,0.112366416463279
10.64,0.112343056371874
10.65,0.112319758105242
10.66,0.112296512223865
10.67,0.112273338397207
10.68,0.112250226344726
10.69,0.11222717521142
10.7,0.11220417580054
10.71,0.112181238124803
10.72,0.112158360739033
10.73,0.112135544727245
10.74,0.112112779563525
10.75,0.11209008462885
10.76,0.112067449648551
10.77,0.112044865142767
10.78,0.112022330825668
10.79,0.111999866406377
10.8,0.111977461009561
10.81,0.111955115468137
10.82,0.111932819767489
10.83,0.111910582192857
10.84,0.111888404709769
10.85,0.111866285897986
10.86,0.111844215175886
10.87,0.111822212778402
10.88,0.111800259278553
10.89,0.111778363531292
10.9,0.111756516101445
10.91,0.111734736644159
10.92,0.111713004333792
10.93,0.111691330005951
10.94,0.111669712766103
10.95,0.111648153477967
10.96,0.111626640694168
10.97,0.111605184687735
10.98,0.111583784870509
10.99,0.111562442370555
11.0,0.111541146605499
11.01,0.111519916418354
11.02,0.111498722351092
11.03,0.111477594439267
11.04,0.111456522608484
11.05,0.11143549600381
11.06,0.111414515501053
11.07,0.111393600206883
11.08,0.111372739256918
11.09,0.111351924336521
11.1,0.111331164020999
11.11,0.111310447728673
11.12,0.11128979684174
11.13,0.111269189970873
11.14,0.111248638496527
11.15,0.111228130388478
11.16,0.111207675682551
11.17,0.111187276054217
11.18,0.111166928911112
11.19,0.111146625959004
11.2,0.111126377223818
11.21,0.111106180913333
11.22,0.111086037913268
11.23,0.111065927623245
11.24,0.111045880344113
11.25,0.111025886576863
11.26,0.111005934095536
11.27,0.110986035118833
11.28,0.110966178502266
11.29,0.110946383403196
11.3,0.110926630627927
11.31,0.110906919354015
11.32,0.110887260388056
11.33,0.110867662867202
11.34,0.110848096808942
11.35,0.110828582150216
11.36,0.110809119164635
11.37,0.110789707326116
11.38,0.110770335199626
11.39,0.11075101553624
11.4,0.110731745528867
11.41,0.110712515790043
11.42,0.110693337605608
11.43,0.110674199059351
11.44,0.110655110978616
11.45,0.110636072510894
11.46,0.110617084453812
11.47,0.110598125975353
11.48,0.110579227073235
11.49,0.110560377705019
11.5,0.110541568118886
11.51,0.110522796972301
11.52,0.11050407642226
11.53,0.110485403428771
11.54,0.110466780157171
11.55,0.110448185278582
11.56,0.110429649257595
11.57,0.110411151833885
11.58,0.110392703005494
11.59,0.110374301880914
11.6,0.110355939338166
11.61,0.110337625335523
11.62,0.110319348191896
11.63,0.110301119554929
